customer_id,internal_id,obligor_name,obligor_internal_risk_rating,tin,country,industry_code,industry_code_type,internal_credit_facility_id,origination_date,maturity_date,credit_facility_type,credit_facility_purpose,committed_exposure_global,utilized_exposure_global,credit_facility_currency,probability_of_default,loss_given_default,exposure_at_default,non_accrual_date,days_principal_or_interest_past_due,participation_flag,participation_interest,net_income_current,total_assets_current,long_term_debt,current_assets_current,current_liabilities_current,guarantor_flag,guarantor_internal_id,guarantor_name,guarantor_tin,guarantor_internal_risk_rating,entity_internal_id,entity_name,entity_internal_risk_rating,date_of_financials,date_of_last_audit,cash_marketable_securities,accounts_receivable_current,inventory_current,fixed_assets,total_assets_prior_year,current_liabilities_prior_year,short_term_debt,capital_expenditures,asc_326_20,special_purpose_entity_flag,other_credit_facility_type_description,original_internal_id,stock_exchange,ticker_symbol,cusip,original_internal_credit_facility_id,line_reported_on_fr_y_9c,line_of_business,cumulative_charge_offs,days_principal_or_interest_past_due.1,lien_position,security_type,interest_rate_variability,interest_rate_index,interest_rate_spread,interest_rate_ceiling,interest_rate_floor,interest_income_tax_status,guarantor_internal_risk_rating.1,entity_internal_risk_rating.1,net_sales_current,net_sales_prior_year,operating_income,depreciation_amortization,interest_expense,accounts_receivable_prior_year,inventory_prior_year,current_assets_prior_year,tangible_assets,total_assets_current.1,accounts_payable_current,accounts_payable_prior_year,current_maturities_of_long_term_debt,long_term_debt.1,minority_interest,total_liabilities,retained_earnings,lower_of_cost_or_market_flag,snc_internal_credit_id,renewal_date,prepayment_penalty_flag,entity_industry_code,leveraged_loan_flag,disposition_flag,disposition_schedule_shift,syndicated_loan_flag,target_hold,pcd_noncredit_discount,committed_exposure_global_par_value,utilized_exposure_global_par_value,committed_exposure_global_fair_value,utilized_exposure_global_fair_value,obligor_lei,primary_source_of_repayment_lei
CUSTG8AF6H,"bad,value
",Individual,AAA,12-3456789,XX1,999999,GICS,FACHYGJ9B,2009-09-01,2033-02-05,9,2,27494897,10324016,USD,0.2421,0.1642,23714116.0,2007-12-16,145.0,1,0.0908,3686746,73383537,78477479.0,80555993,bad,1,GRTTO4RVW,"bad,value
",98-7654321,AAA,ENT4K8BR0,Individual,AAA,2005-07-27,2019-06-06,bad,45944740,11145848,234524196,659706752,59198813,9995823,8038549,616190,1,Term Loan,VAL1480,Generic Text,Generic Text,405121,VAL5243,7,Generic Text,463011,88115,2,1,8,1,3.7124,4.2172,8.1008,2,Generic Text,Generic Text,992394,394382,5273,92093,961470,217753,259304,60107,230446,96176,531849,865008,873167,341518,331527,625473,532722,1,VAL2273,2019-07-15,3,214536,1,5,Generic Text,0,0.1409,15127,10557,245965,43714,426227,U75B68ZAOY95OB6TIU8N,N3F4ESMS4UFGJ0DG7HD3
"CUST,001","OBL
001",XYZ Inc,,12345678X,XX,NAIC,SIC,"FAC,123",invalid-date,invalid-date,25,45,XX,??,US$,high,LGD,,invalid-date,,8,all,loss,huge,,84032379,65580744,3,"GRT,00X",Individual,NA#,XX,"bad,value
",Trust,BB,2010-08-08,2007-09-01,bad,75789591,24738247,247562387,595059327,154191694,23951061,6177243,4367541,2,Term Loan,VAL3563,Generic Text,Generic Text,314632,VAL7215,5,Generic Text,111348,635609,2,1,7,7,4.5056,6.0569,3.6174,1,Generic Text,Generic Text,752339,931318,557715,623251,930689,406587,690348,215292,426816,526353,131952,582471,448706,548380,802040,456914,243587,3,VAL1290,2020-01-01,2,184236,1,4,Generic Text,0,5.6581,860461,966831,243506,868808,839567,YKSGEWQBTKEBDIET93YS,LSTM83ZB8JG0K3YWBR0N
"CUST,001","OBL
001",XYZ Inc,,12345678X,ZZ,NAIC,GICS,"FAC,123",1900-01-01,1900-01-01,25,45,XX,??,US$,high,LGD,,invalid-date,,8,all,loss,huge,,393163948,150337896,4,"GRT,00X",Individual,NA#,XX,"ENT,00X",Entity LLC,AAA,2003-06-12,2009-05-11,1726788100,36929614,66718718,26988209,283561756,97098150,1412026848,857027550,6822117,2,Term Loan,VAL7290,Generic Text,Generic Text,825946,VAL3627,3,Generic Text,59469,800669,9,6,5,9,5.7281,5.532,9.155,2,Generic Text,Generic Text,988283,123587,184037,531868,474690,326858,947176,871248,77659,963885,202831,462992,422945,432230,832628,166824,993946,3,VAL1754,2023-12-31,3,675815,1,0,Generic Text,2,9.8792,177240,323657,934512,831923,775136,0M0OBA3STPLBTBY1CYYO,E5VJF1QM2PUBIQ0JG9KH
CUST0KB9M1,OBLD6W4V7,ABC Corp,CCC,12-3456789,US,999999,GICS,FACNTWJWQ,2021-08-26,2034-10-20,4,9,999999999,36407455,GBP,0.9999,0.3725,24993953.0,2002-10-06,172.0,4,0.1376,-99999999,832011850,36164714.0,79470841,82737494,3,GRT2CJP0E,Individual,98-7654321,BB,ENT342I63,Trust,BB,2018-10-07,2007-06-28,189964409,74830272,66484816,228202374,125331049,169876257,26923021,8948222,6709603,2,Term Loan,VAL2151,Generic Text,Generic Text,537801,VAL3977,7,Generic Text,804237,673403,6,8,4,7,6.89,8.0189,5.6159,2,Generic Text,Generic Text,218103,249749,706654,451397,471084,604274,871181,623945,504574,938591,282002,279315,490515,359383,105870,579551,27214,2,VAL1196,2019-07-15,2,626940,2,6,Generic Text,2,3.4799,653885,561145,8894,498824,671826,BNFXAY84SMZHKEEP9D04,XHVM1QFMMQ8QO2J56ED6
"CUST,001","OBL
001",XYZ Inc,,12345678X,XX,NAIC,NAICS,"FAC,123",invalid-date,invalid-date,25,45,XX,??,US$,high,LGD,,invalid-date,,8,all,loss,huge,,424158579,bad,bad,"GRT,00X",Individual,NA#,XX,"ENT,00X",Entity LLC,BB,2009-07-02,2011-03-01,292721363,97056634,26074239,37939916,469420346,59418374,21612926,19912164,9889731,2,Term Loan,VAL6479,Generic Text,Generic Text,986377,VAL1855,0,Generic Text,516274,355366,0,3,1,2,7.2527,9.535,7.6442,2,Generic Text,Generic Text,233137,249375,85265,104868,104941,587246,125243,135965,531790,548106,280468,835105,758577,8366,599067,864578,210400,1,VAL2374,2020-01-01,2,973417,2,4,Generic Text,2,1.3562,342320,798811,430147,304966,88888,WNA8QOGPDIU8KAGZJXBW,OZJYJ83KGELBZYW8P8PF
"CUST,001","OBL
001",XYZ Inc,,12345678X,XX,NAIC,SIC,"FAC,123",invalid-date,invalid-date,25,45,XX,??,US$,high,LGD,,invalid-date,,8,all,loss,huge,,342033995,89080919,1,"GRT,00X",Guarantee Corp,NA#,XX,"ENT,00X",Entity LLC,BB,2019-05-03,2020-11-29,78554932,53406352,26641033,80383443,99958395,80373273,38616594,18650176,6167384,1,Term Loan,VAL7672,Generic Text,Generic Text,770870,VAL9824,4,Generic Text,60094,549761,1,8,6,4,1.6453,7.5353,7.586,2,Generic Text,Generic Text,232385,350084,973877,698229,750169,389027,584111,163002,555926,252545,543863,855578,393500,542132,668960,485862,830203,2,VAL1335,2023-12-31,3,738842,1,0,Generic Text,1,5.1597,159743,164332,858705,632501,924278,S8FSNPUBYH04SMCA7UXP,6SDEFFZ9ITUW5ABP5HK4
"CUST,001","OBL
001",XYZ Inc,,12345678X,XX,NAIC,GICS,"FAC,123",invalid-date,invalid-date,25,45,INVALID,??,usd,high,LGD,,invalid-date,,8,all,loss,huge,,53246186,84835520,2,"GRT,00X",Guarantee Corp,NA#,XX,"bad,value
",Trust,AAA,2008-08-28,2021-11-18,240390029,27347782,31512921,203678257,63347215,136144635,9072166,13800166,843007,1,Term Loan,VAL5690,Generic Text,Generic Text,633213,VAL9346,9,Generic Text,757527,452681,8,6,5,2,3.0497,4.3458,8.5568,2,Generic Text,Generic Text,889790,21612,317999,51267,621808,643396,805179,528011,14770,557492,142411,751379,546921,167634,704016,654819,428398,2,VAL4416,2019-07-15,3,560232,2,1,Generic Text,4,5.1161,370618,783714,709797,229720,458151,ALU216RD5T9PYXG2ZXLO,N1SM1WD19IUH63TTJSZJ
"CUST,001","OBL
001",XYZ Inc,,12345678X,XX,NAIC,GICS,"FAC,123",invalid-date,invalid-date,25,45,XX,INVALID,US$,high,LGD,,invalid-date,,8,all,loss,huge,,244579528,100513109,2,"GRT,00X","bad,value
",NA#,XX,"ENT,00X",Individual,C,2021-05-21,2001-12-28,89895308,43332011,6376750,205646430,535117303,41395146,27019568,18515544,6313618,2,Term Loan,VAL3657,Generic Text,Generic Text,666282,VAL4207,1,Generic Text,361696,922380,4,1,7,1,3.1091,3.7897,5.7217,2,Generic Text,Generic Text,889401,775472,388121,473052,745032,467264,528878,11725,124041,365412,890599,705284,439019,872925,212236,363975,50012,2,VAL8172,2023-12-31,2,882331,1,7,Generic Text,4,4.7113,560846,623493,67243,560067,623289,VN9KL5NDWGOULJ0UC8MA,THSBK0VDEM0HFP9CTUNJ
CUST8H6REE,OBLH21C5Z,ABC Corp,AAA,12-3456789,DE,621111,SIC,FAC7XNNZO,2020-01-19,2025-09-27,4,30,47110880,17723927,GBP,0.2678,0.6815,3712736.0,2006-01-28,142.0,2,0.8887,INVALID,231173799,78620341.0,132433403,128432267,1,GRTY4XZ85,Guarantee Corp,98-7654321,BB,ENTKTXJMD,Individual,C,2021-01-03,corrupt,295573521,5902067,43784197,44521508,326913668,149072144,40377157,2666516,10161,1,Term Loan,VAL7080,Generic Text,Generic Text,912625,VAL6450,9,Generic Text,364689,606310,1,9,7,7,2.2384,0.3285,3.6894,2,Generic Text,Generic Text,219150,448428,658536,32557,484629,361208,619648,536812,355283,388259,400406,164495,94651,653657,697524,505596,810129,1,VAL7730,2019-07-15,1,718881,1,3,Generic Text,3,8.6337,459180,602341,338894,905088,358671,XNLXMMPD3XGRPK2B2Z59,7OHZ4WSPWIDNXN93Y6F5
CUSTL24WSF,OBL63XEFF,ABC Corp,AAA,12-3456789,US,999999,NAICS,FACIEVJL8,2000-02-16,2031-05-20,10,7,8255885,21484387,EUR,0.2615,0.5166,14123324.0,2008-01-10,91.0,3,0.0216,-4951637,932640643,78993204.0,375043163,58168833,1,GRT5VZHMF,Guarantee Corp,98-7654321,C,ENTF3DPIU,Trust,C,2010-09-04,2016-01-08,274139967,81685930,54258426,119007023,649539676,196457891,3646771,9789429,9622164,2,Term Loan,VAL9974,Generic Text,Generic Text,161282,VAL9224,7,Generic Text,620304,181973,9,1,6,0,0.1496,9.1335,4.1496,2,Generic Text,Generic Text,48115,811305,968806,422278,846204,757900,878748,211832,148707,626496,355742,838312,796090,442448,759248,705679,260060,2,VAL5959,2019-07-15,1,814688,1,7,Generic Text,3,0.855,189166,533687,374546,42992,373092,YFCHPB36N3N6A8IXPDVJ,X12VFXLB6H1LITZUQYDN
CUST4STIS5,OBLNTT4Z9,Individual,AAA,12-3456789,ZZ,621111,NAICS,FAC20NJAA,1900-01-01,2029-03-27,0,16,24999310,47862501,USD,6.270868780015979,14.657336901396459,17177325.0,2003-10-02,131.0,4,0.2385,-303590860,2562016473,23903546.0,265666966,171801852,4,GRTI93QF2,Guarantee Corp,98-7654321,BB,ENTWLJH7N,Entity LLC,BB,2002-02-26,1900-01-01,250283629,31883316,48367162,57098082,352512143,3217877964,11126333,14086640,6141336,2,Term Loan,VAL5617,Generic Text,Generic Text,568415,VAL3643,0,Generic Text,941295,245805,2,5,7,8,0.6707,6.9108,4.3766,1,Generic Text,Generic Text,596418,437782,137504,459959,505322,740962,87047,892754,635346,861727,169972,327154,6395,799852,61842,679729,97980,3,VAL1940,2023-12-31,1,51744,2,8,Generic Text,3,2.1039,70242,939971,229757,674669,277228,HSSQ8FY2BS3BXQAV68T2,QX48YZ9L7TIV1PDR4R40
"CUST,001","OBL
001",Individual,,12345678X,XX,NAIC,GICS,"FAC,123",invalid-date,invalid-date,25,45,XX,??,US$,high,LGD,,invalid-date,,8,all,loss,huge,,138186126,166419853,3,"GRT,00X",Individual,NA#,XX,"ENT,00X",Trust,BB,2010-12-06,2023-05-30,245132054,53510092,36645533,27473768,434138488,194878416,41622065,17991283,5496508,1,Term Loan,VAL6217,Generic Text,Generic Text,893310,VAL5258,4,Generic Text,315875,371484,6,6,1,0,3.807,9.1861,5.1253,1,Generic Text,Generic Text,853005,848674,840031,675586,214654,913315,418130,980114,309969,82573,290157,514887,795212,364433,107269,883210,118153,3,VAL4927,2020-01-01,1,636499,1,7,Generic Text,4,2.4163,243331,379987,914488,918658,463502,AD010DD724C9CCCOY2ZA,MBG69KET7764IZBFQ155
"CUST,001","OBL
001",Individual,,12345678X,XX,NAIC,NAICS,"bad,value
",invalid-date,invalid-date,25,45,INVALID,??,US$,high,LGD,,invalid-date,,8,all,loss,huge,,252306385,96069062,2,"GRT,00X",Individual,NA#,XX,"ENT,00X",Trust,AAA,2005-01-06,2021-01-10,278584382,66437233,35908864,42669816,960512419,74690188,17591784,1598624,885772,1,Term Loan,VAL1410,Generic Text,Generic Text,991333,VAL3074,2,Generic Text,13457,661880,5,0,6,9,3.6931,6.4484,4.6791,2,Generic Text,Generic Text,525146,996391,576860,830821,232366,461520,844461,619486,883672,805070,230727,245714,140796,887372,890393,236826,813597,3,VAL2616,2020-01-01,3,426505,2,5,Generic Text,1,2.9232,948397,435192,899789,85843,814171,F3QZ1YLFW94JXXLVCTZE,L0TQJ5AQLE4WQU3O46WS
CUSTC8WMXB,OBLTOE42W,XYZ Inc,BBB,12-3456789,IN,999999,SIC,FACSC1I2O,2015-05-20,2032-02-08,13,9,999999999,30131511,INR,0.9999,0.4321,16736100.0,2015-09-20,23.0,5,0.7324,-99999999,INVALID,82076589.0,446643079,196157754,bad,GRTI63WMP,Guarantee Corp,98-7654321,AAA,ENTKTDPSW,Individual,BB,2017-03-15,2022-10-26,297165870,bad,18563520,115091047,249215443,120156851,16898373,18353103,6625301,1,Term Loan,VAL4867,Generic Text,Generic Text,388186,VAL4850,8,Generic Text,891824,299736,9,7,8,9,4.5767,5.7592,0.0034,1,Generic Text,Generic Text,478433,456514,645417,241611,669950,864348,854744,67378,179037,12132,676359,279480,946559,975326,714117,646896,435767,3,VAL6271,2020-01-01,2,779367,1,8,Generic Text,4,8.9008,849460,985844,430556,366229,118259,YVMPT5PEZ7W112IBIL09,63QYRVZITWDIOV3KFH52
"CUST,001","OBL
001",Individual,,12345678X,XX,NAIC,SIC,"FAC,123",invalid-date,invalid-date,25,45,INVALID,??,US$,high,LGD,,invalid-date,,8,all,INVALID,huge,,18249624,bad,4,"GRT,00X",Individual,NA#,XX,"ENT,00X",Entity LLC,AAA,2011-03-18,2005-12-03,277657409,32209345,77602672,14190434,962031418,8230163,43443896,773890,264255,1,Term Loan,VAL6549,Generic Text,Generic Text,792713,VAL3836,9,Generic Text,621074,592209,7,3,9,6,2.208,2.2141,4.4108,1,Generic Text,Generic Text,555795,78135,97993,966540,642825,684484,519348,969719,11208,554558,852668,81513,545507,57540,386725,582536,878678,3,VAL5914,2023-12-31,3,758574,2,5,Generic Text,1,8.3672,716314,56315,294935,358538,427418,X2E6UREHUX99IKOWYAXJ,ZIO0F5T1QZLLPYXY3UBG
"CUST,001","OBL
001",Individual,,12345678X,XX,NAIC,GICS,"FAC,123",invalid-date,invalid-date,25,bad,XX,??,US$,high,LGD,,invalid-date,,8,all,loss,huge,,190404607,108009868,bad,"GRT,00X",Guarantee Corp,abcde123,XX,"ENT,00X","bad,value
",AAA,2018-02-06,corrupt,169846467,31390942,27190356,228449978,523492950,6222543,46666594,2264490,7498468,2,Term Loan,VAL7020,Generic Text,Generic Text,226523,VAL9155,2,Generic Text,589941,72163,8,5,0,2,8.196,5.8106,8.0738,2,Generic Text,Generic Text,743515,610086,63506,696072,344172,88421,96881,545395,726258,917744,453742,614245,245152,141503,798058,345402,22920,3,VAL5971,2020-01-01,1,235402,1,8,Generic Text,2,9.4617,871442,668218,125565,242294,537743,EZIYCCOC8AW3V5QZG9SE,VD6SZ7WZDAQWCXC52DH1
CUSTMDPC8L,OBLJ507UW,Individual,BBB,12-3456789,ZZ,621111,NAICS,FACCHT31M,2011-04-26,1900-01-01,2,8,25773604,30425178,EUR,5.4863334498079555,11.618576365723376,5016004.0,2010-06-17,3.0,5,0.9024,12032482,556511659,60866617.0,228609199,89056762,1,GRT6K64FC,Guarantee Corp,98-7654321,AAA,ENT20IA3Z,Individual,BB,2014-03-13,1900-01-01,10483193490,2507658960,37867131,106665855,48426638889,184923340,16508906,11515474,1775513,2,Term Loan,VAL2041,Generic Text,Generic Text,263153,VAL5892,6,Generic Text,426448,7126,1,6,1,2,2.4696,9.8763,2.3231,1,Generic Text,Generic Text,556070,31687,635600,632972,678029,452700,360893,997423,623945,857336,213614,737113,568713,508203,880523,57482,49640,1,VAL2698,2023-12-31,1,541374,1,7,Generic Text,2,3.2911,841308,912905,292754,619624,557306,97HBAXRPFGPF0TAUROSS,7WKZ5VOP5K9AGMP01ZZ9
"CUST,001","OBL
001",ABC Corp,,12345678X,ZZ,NAIC,SIC,"FAC,123",1900-01-01,invalid-date,25,45,XX,??,US$,high,LGD,,invalid-date,,8,all,loss,huge,,68111804,118957866,4,"GRT,00X",Individual,NA#,XX,"ENT,00X",Trust,AAA,2008-12-14,1900-01-01,23793472,4267910960,64123335,3689383650,945462701,97678737,10716588,14192981,4224400,2,Term Loan,VAL7230,Generic Text,Generic Text,596358,VAL9212,8,Generic Text,600828,114799,9,3,8,7,7.5872,6.4338,6.2392,1,Generic Text,Generic Text,176612,176824,662981,622857,863166,607201,291346,142430,168295,688064,752671,917739,647242,530553,316424,253337,958242,1,VAL3554,2019-07-15,3,692557,1,4,Generic Text,4,5.0997,839726,176061,867986,245413,236415,XL0QJKPEO3IPETJAXM74,LQF76KTWIFP36Q332XWH
"CUST,001","OBL
001",Individual,,12345678X,XX,NAIC,NAICS,"FAC,123",invalid-date,invalid-date,25,45,XX,??,US$,high,LGD,,invalid-date,,8,all,loss,huge,,316986978,17001883,3,"GRT,00X",Individual,NA#,XX,"ENT,00X",Trust,BB,2019-06-23,2004-11-02,183917828,39047525,26883236,33911511,641268560,115622834,41653454,17980498,2425335,2,Term Loan,VAL7223,Generic Text,Generic Text,745627,VAL9950,7,Generic Text,956393,269295,9,6,8,2,2.1611,8.6272,2.7775,2,Generic Text,Generic Text,865796,57877,564082,114958,405843,84385,809735,955334,969789,878667,512537,107474,944945,93437,618446,263169,510548,2,VAL8693,2023-12-31,3,54050,1,0,Generic Text,2,8.0815,342239,679661,258009,500695,717241,FN23PALB5B59TDTGDU1D,4AM98NQTNNMPNKBOT1WU
CUSTK9R6YH,OBLHM2JOI,Individual,AAA,12-3456789,IN,621111,GICS,FACTIPG1Y,2018-04-28,2033-02-28,17,bad,49958179,25708563,EUR,0.1876,0.3245,1686111.0,2010-04-03,87.0,1,0.3332,364529,336824897,85719363.0,76654555,83502648,3,GRTI74MEC,Guarantee Corp,98-7654321,C,ENTDEZS6A,Entity LLC,AAA,2004-01-15,2002-11-23,242986850,2866966,59336031,235249898,bad,2809620,41130767,bad,5691325,1,Term Loan,VAL6372,Generic Text,Generic Text,460654,VAL4778,2,Generic Text,500383,606687,9,1,2,9,3.24,4.5266,9.7897,1,Generic Text,Generic Text,14659,124166,356612,547414,953441,362332,678774,41745,124592,901781,117850,902058,960748,152968,475065,364853,362122,2,VAL5394,2019-07-15,2,771452,1,7,Generic Text,3,3.1192,459155,726060,594751,1761,292654,9YSPBZRDCG6FKZU35BYM,FLN0G5ZK3ST83ITT90UZ
CUST33AVBQ,OBL4LB800,XYZ Inc,CCC,12-3456789,DE,999999,NAICS,FACVULHMW,corrupt,2032-08-04,2,15,2329792,20677196,INR,0.1083,0.505,22720740.0,2009-09-07,51.0,1,0.3542,5842914,712040079,26359258.0,467491393,56001355,4,GRT2ZI4YR,"bad,value
",98-7654321,AAA,ENTQTVCRF,Entity LLC,AAA,2016-02-28,corrupt,249705033,21496199,65997154,103608237,296050602,174204120,24891783,18494435,8905416,2,Term Loan,VAL5237,Generic Text,Generic Text,428809,VAL4920,3,Generic Text,725249,351208,2,7,7,7,5.3092,3.5169,7.7641,1,Generic Text,Generic Text,274444,146694,649942,200247,316139,604317,81681,617922,250090,479016,858617,995692,186430,442487,230394,164561,12008,3,VAL9639,2019-07-15,2,390181,1,5,Generic Text,4,9.1076,730515,874737,726581,436923,140434,FD0EIZBDW8Y6GEUDQN3J,PZM4N1IWU8QYNNYTURSK
"CUST,001","OBL
001",ABC Corp,,12345678X,XX,NAIC,SIC,"FAC,123",invalid-date,invalid-date,25,45,XX,??,US$,high,LGD,,invalid-date,,8,all,loss,huge,,158892643,58658214,1,"GRT,00X",Individual,NA#,XX,"ENT,00X",Trust,BB,2011-03-05,2018-08-01,27874922,67086782,8995796,94808053,12949437,40500274,14452054,11178069,959620,2,Term Loan,VAL6587,Generic Text,Generic Text,648144,VAL1602,9,Generic Text,355182,417686,1,4,1,2,3.2365,2.8616,6.2686,2,Generic Text,Generic Text,430780,97451,467179,827188,620955,897961,575559,293577,177303,113965,467372,319552,60994,924514,840181,703513,534000,2,VAL7542,2020-01-01,1,718268,2,3,Generic Text,2,2.4348,975501,944593,250477,614941,231175,FVJPU6IU53RUBOOVPE1P,69YM3ISUAXFL7CIUY3RZ
"bad,value
",OBL9V70OX,Individual,BBB,12-3456789,IN,999999,SIC,FACEVS47I,2000-11-30,2030-02-10,5,7,31289984,1770008,USD,0.0266,0.5775,4276716.0,2021-12-06,133.0,2,0.8519,18213722,32597224,36806159.0,279704718,1141832,1,GRT46MIX1,Guarantee Corp,98-7654321,C,ENTXSMP3Y,"bad,value
",BB,2018-12-07,corrupt,60770237,bad,73546445,211359069,93202385,60351253,10215603,3910348,9164129,bad,Term Loan,VAL4019,Generic Text,Generic Text,414499,VAL6524,4,Generic Text,440089,352151,7,8,5,1,0.894,5.0774,6.1197,2,Generic Text,Generic Text,500637,56248,416350,959534,315555,766613,261175,171622,389839,479855,411766,565679,942281,649991,222599,757676,748224,3,VAL5623,2023-12-31,1,308861,2,4,Generic Text,4,9.4101,23296,574710,153752,514084,625736,H521ANWV9VCYFTZN4D0G,LFIE190HSOL4SK0YOAB7
"CUST,001","OBL
001",Individual,,12345678X,XX,NAIC,NAICS,"FAC,123",invalid-date,invalid-date,25,45,XX,??,US$,high,LGD,,invalid-date,,8,all,loss,huge,,155689399,17247177,2,"GRT,00X",Guarantee Corp,NA#,XX,"ENT,00X",Trust,BB,2010-09-05,2012-07-01,34419331,92561525,51245999,146674560,343686578,58549763,48217691,7102180,4126551,1,Term Loan,VAL3069,Generic Text,Generic Text,517665,VAL1924,6,Generic Text,641797,130761,4,0,8,2,3.0869,9.0837,4.3443,2,Generic Text,Generic Text,593285,469573,855003,691560,603939,611379,300628,142075,643803,36373,945673,876428,477268,944917,706361,225930,797818,2,VAL1430,2020-01-01,3,261216,1,1,Generic Text,3,7.3123,622535,654905,649481,274271,444799,RR5Q8UT0ECS05HIMFCB9,UN5BATC5AIO6ZLH2J7C3
"CUST,001","OBL
001",XYZ Inc,,12345678X,XX,NAIC,NAICS,"FAC,123",invalid-date,invalid-date,25,45,XX,??,US$,high,LGD,,invalid-date,,8,all,loss,huge,,384773707,195877656,2,"GRT,00X",Guarantee Corp,NA#,XX,"ENT,00X",Trust,BB,2003-08-11,2009-02-07,151904796,50466913,8374913,29509150,521472308,2121309,15787806,18202278,7808417,1,Term Loan,VAL8184,Generic Text,Generic Text,605656,VAL9915,7,Generic Text,333619,781133,4,6,7,2,6.0186,2.9379,5.4393,1,Generic Text,Generic Text,917852,563146,54461,32337,702467,291315,306309,156042,493583,106730,604890,306375,897562,579923,928795,391857,236267,2,VAL2291,2023-12-31,2,159906,2,6,Generic Text,3,3.4131,771465,311336,916239,985305,379733,MY95RWFNEJNS2FK80MHJ,7QVYWS25VFI9U5C82E18
CUSTSMG7I7,OBL258K7Q,Individual,CCC,12-3456789,ZZ,621111,SIC,FACLD6FE3,2010-05-13,2030-12-03,6,30,2848785,6175330,EUR,4.166908205649167,6.131251002409526,379342.0,2004-04-16,61.0,3,0.2858,3772781,367291972,87972689.0,456825906,198540848,4,GRT8IR7PX,Guarantee Corp,98-7654321,C,ENT5KNRPZ,Individual,AAA,1900-01-01,1900-01-01,1824829020,86270525,72102203,245388410,54832584,7659913014,1491857328,11919083,6792557,1,Term Loan,VAL7427,Generic Text,Generic Text,978871,VAL4026,1,Generic Text,911149,233385,1,7,9,3,2.6718,6.0045,3.6785,2,Generic Text,Generic Text,117148,646506,530651,503443,461353,923584,905964,791160,801493,49641,691435,966849,8727,999851,574521,734169,374336,1,VAL4086,2023-12-31,3,65167,2,9,Generic Text,4,6.8099,766390,834010,837516,441952,991923,P4N316FS3SQ9HRS4Y1WV,ZY7QA5PDLXP1BQA6HK6P
CUSTG3RG8N,OBL0T9KZT,ABC Corp,AAA,12-3456789,US,541512,SIC,FAC0LS99T,2005-05-01,2028-09-12,12,7,9426696,29397195,GBP,0.1327,0.8778,8015179.0,2023-04-22,102.0,2,0.307,16442146,101495995,69381964.0,319682516,177717800,1,GRTKO9U71,Individual,98-7654321,BB,ENT98Y6ZW,Entity LLC,BB,2016-04-30,2010-12-16,161655476,59341747,73501998,187425324,406541614,51404566,49475087,15090161,3632948,1,Term Loan,VAL1271,Generic Text,Generic Text,140343,VAL6628,1,Generic Text,935691,668392,6,3,4,8,6.8224,5.8041,2.3652,2,Generic Text,Generic Text,680454,172638,45146,343632,142822,402015,214226,803021,980397,243400,117842,130544,996067,651373,456954,86639,957126,3,VAL8222,2023-12-31,3,661334,1,9,Generic Text,1,2.7306,496201,844368,726200,906678,964887,C8PRO0QGC64N1VSCQNKX,SEEJYL78VLULZ6WQSO7J
"CUST,001","OBL
001","bad,value
",,12345678X,XX,NAIC,NAICS,"FAC,123",invalid-date,invalid-date,25,45,XX,??,US$,high,LGD,,invalid-date,,8,##,loss,huge,,65212582,110420291,1,"GRT,00X",Guarantee Corp,NA#,XX,"ENT,00X",Trust,AAA,2002-06-21,corrupt,211739603,9866433,23413720,119735842,215801370,1299864,10091778,7706035,3876724,1,Term Loan,VAL4446,Generic Text,Generic Text,435608,VAL8858,9,Generic Text,124857,681955,3,4,2,3,4.5159,4.6981,9.7993,2,Generic Text,Generic Text,20124,103244,363874,509320,132991,670073,250010,241560,251322,473030,889369,158033,43009,610256,573864,868743,372850,2,VAL5520,2019-07-15,3,605210,2,4,Generic Text,1,0.7734,834723,256940,431529,937333,415670,UOVWGFPGAMY13WRW8CZ7,KZL6ECR12YY7BHY22TSJ
"CUST,001","OBL
001",ABC Corp,,12345678X,ZZ,NAIC,NAICS,"FAC,123",1900-01-01,1900-01-01,25,45,XX,??,US$,high,LGD,,invalid-date,,8,all,loss,huge,,213519675,12370232,4,"GRT,00X",Guarantee Corp,NA#,XX,"ENT,00X",Trust,BB,2018-10-19,2006-04-22,38061183,4482167102,20191493,11006381064,573287707,124839126,46682352,8663520,1879203,1,Term Loan,VAL2336,Generic Text,Generic Text,552086,VAL4881,2,Generic Text,989182,479748,3,3,1,6,3.913,2.6584,4.4635,2,Generic Text,Generic Text,636274,701585,4864,593012,26878,53055,294685,258310,338865,172396,263273,746228,562330,771837,543565,230762,173490,2,VAL3262,2019-07-15,1,424785,2,4,Generic Text,0,6.4288,269701,56950,27569,160534,848682,A3ZSB8JY42Z7DYNWNQUQ,UHDCG66YLXORG6XP5303
